,PlayerId,FirstName,LastName,CommonName,MatchName,Position,Gender,BirthDate,BirthCountry,Nationality,Updated
411,100000988,Diego,Vallejo Trujillo,Diego Vallejo,SolidSnake,Jungle,Male,1998-08-10T00:00:00,Peru,Peru,2021-04-27T09:11:27
412,100000989,Sergio,Silva,Sergio Silva,Cotopaco,Mid,Male,1998-12-18T00:00:00,Colombia,Colombia,2020-04-27T06:34:18
413,100000990,Alejandro,Serrano,Alejandro Serrano,Baula,Support,Male,1997-03-28T00:00:00,Costa Rica,Costa Rica,2020-04-27T06:34:22
414,100000991,Eric,Ávila,Eric Ávila,Yurén,ADC,Male,?,Mexico,Mexico,2020-04-27T06:34:26
415,100000992,Diego,Arce Chang,Diego Arce,Arce,Support,Male,?,Peru,Peru,2020-04-27T06:34:30
416,100000993,Renato,Gallegos Muñoz,Renato Gallegos,Renyu,ADC,Male,1999-12-21T00:00:00,Peru,Peru,2020-04-27T06:34:34
417,100000994,Omar,Gavotto,Omar Gavotto,ottovaG,ADC,Male,?,Mexico,Mexico,2020-04-27T06:59:39
418,100000995,Phùng,Thiện Nhân,Phùng Thiện Nhân,Nevan,Top,Male,1997-07-11T00:00:00,Vietnam,Vietnam,2020-04-27T06:59:43
419,100000996,Đặng,Ngọc Tài,Đặng Ngọc Tài,BigKoro,ADC,Male,1999-07-05T00:00:00,Vietnam,Vietnam,2021-03-29T08:07:16
420,100000997,Nguyễn,Hải Trung,Nguyễn Hải Trung,Palette,Support,Male,1999-11-06T00:00:00,Vietnam,Vietnam,2021-03-27T00:02:45
421,100000998,Bùi,Hoàng Sơn Vương,Bùi Hoàng Sơn Vương,Xuhao,Jungle,Male,1999-12-29T00:00:00,Vietnam,Vietnam,2021-03-27T00:02:40
422,100000999,Hoàng,Tiến Nhật,Hoàng Tiến Nhật,Meliodas,Jungle,Male,?,Vietnam,Vietnam,2021-03-27T00:11:54
423,100001000,Phạm,Minh Lộc,Phạm Minh Lộc,Zeros,Top,Male,2000-10-06T00:00:00,Vietnam,Vietnam,2021-03-27T02:07:27
424,100001001,Võ,Thành Luân,Võ Thành Luân,Naul,Mid,Male,?,Vietnam,Vietnam,2021-03-26T10:04:52
425,100001002,Mateusz,Szkudlarek,Mateusz Szkudlarek,Kikis,Jungle,Male,1996-03-16T00:00:00,Poland,Poland,2020-08-19T09:28:25
426,100001418,Célio,Oliveira,Célio Oliveira,Thurizao,Mid,Male,?,Brazil,Brazil,2021-01-06T12:03:12
427,100001419,David,Chaves,David Chaves,Disave,ADC,Male,?,Brazil,Brazil,2021-06-22T10:11:19
428,100001439,Chong Fai,Sit,Sit Chong Fai,Chase,Mid,Male,?,Macao,Macao,2021-06-22T10:11:44
429,100001440,Hagwon,Jang,Jang Hagwon,Nuguri,Top,Male,1999-07-17T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:04:51
430,100001441,Son,Min-hyeok,Son Min-hyeok,Punch,Jungle,Male,1998-05-12T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:05:54
431,100001442,Su,Heo,Heo Su,ShowMaker,Mid,Male,2000-07-22T00:00:00,Korea Republic,Korea Republic,2021-06-15T10:11:25
432,100001443,Sin,Neong-hyeon,Sin Jeong-hyeon,Nuclear,ADC,Male,1997-05-19T00:00:00,Korea Republic,Korea Republic,2021-06-10T07:59:08
433,100001444,Hoseong,Ryu,Ryu Hoseong,Hoit,Support,Male,1999-07-06T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:04:46
434,100001445,Kim,Jun-seo,Kim Jun-seo,Crush,Jungle,Male,?,Korea Republic,Korea Republic,2020-12-30T00:10:31
435,100001446,Jang-gyeom,Kim,Kim Jang-gyeom,OnFleek,Jungle,Male,1997-12-20T00:00:00,Korea Republic,Korea Republic,2021-06-22T10:10:18
436,100001447,Jae-yeon,Kim,Kim Jae-yeon,Dove,Mid,Male,1998-07-25T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:21
437,100001448,Yong-jin,Shin,Shin Yong-jin,Hollow,ADC,Male,1998-06-23T00:00:00,Korea Republic,Korea Republic,2021-05-12T08:11:05
438,100001449,Jae-eup,Cho,Cho Jae-eup,joker,Support,Male,1991-12-11T00:00:00,Korea Republic,Korea Republic,2021-03-26T20:00:38
439,100001450,Yin-Shun,Chuang,Chuang Yin-Shun,CaiPi,Jungle,Male,?,Chinese Taipei,Chinese Taipei,2021-06-22T10:10:23
440,100001451,Kwok Man,Ng,Ng Kwok Man,SkuLL,Support,Male,?,Hong Kong,Hong Kong,2021-06-22T10:10:28
441,100001452,Yu-Hao,Tsao,Tsao Yu-Hao,DDC,ADC,Male,1998-04-29T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-22T10:10:45
442,100001453,Chung-Chieh,Li,Li Chung-Chieh,Gengar,Jungle,Male,1997-06-26T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-22T10:10:50
443,100001454,Tsu-Chia,Chang,Chang Tsu-Chia,leaky,Top,Male,2000-02-12T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-22T10:10:55
444,100001455,Yang,Liu,Liu Yang,JGY,Jungle,Male,?,China PR,China PR,2021-06-22T10:11:00
445,100001456,Bai-Yong,Gong,Gong Bai-Yong,Xiaobo,Mid,Male,?,China PR,China PR,2021-06-22T10:11:09
446,100001457,Jian-Cheng,Cai,Cai Jian-Cheng,Do1u1u,Support,Male,?,Chinese Taipei,Chinese Taipei,2021-06-22T10:11:14
447,100001458,Pablo,Yuri,Pablo Yuri,pbo,ADC,Male,?,Brazil,Brazil,2021-06-07T23:03:52
448,100001459,Yan,Petermann,Yan Petermann,Yampi,Top,Male,1998-01-07T00:00:00,Brazil,Brazil,2021-06-22T12:10:00
449,100001460,Benjamin,de Barbi,Benjamin de Barbi,Hy0g4,Jungle,Male,?,Brazil,Brazil,2021-06-11T12:06:25
450,100001461,Vinícius,Hideki,Vinícius Hideki,bydeki,ADC,Male,?,Brazil,Brazil,2021-06-07T23:03:52
451,100001462,Francisco,Duclou Rito,Francisco Duclou,Duclou,Top,Male,1998-09-23T00:00:00,Brazil,Brazil,2021-01-06T14:01:55
452,100001463,Eduardo,Nunes,Eduardo Nunes,Aslan,Mid,Male,?,Brazil,Brazil,2021-03-28T08:00:21
453,100001464,Gabriel,Gomes de Araujo,Gabriel Gomes,Hawk,Support,Male,2000-01-26T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
454,100001465,Luis Felipe,Carvalho,Luis Felipe Carvalho,Absolut,ADC,Male,?,Brazil,Brazil,2021-06-07T23:03:53
455,100001466,Arthur,Figueira,Arthur Figueira,Tchubs,Top,Male,?,Brazil,Brazil,2020-08-19T01:13:22
456,100001467,Luan,Almeida,Luan Almeida,sNk,ADC,Male,?,Brazil,Brazil,2020-08-19T01:13:39
457,100001468,Daniel,Marcon,Daniel Marcon,Daniels,Support,Male,?,Brazil,Brazil,2020-04-27T06:42:20
458,100001469,Diogo,Rogê,Diogo Rogê,Shini,Jungle,Male,1996-07-14T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
459,100001470,Bruno,Farias,Bruno Farias,Envy,Mid,Male,1998-08-12T00:00:00,Brazil,Brazil,2021-06-28T08:11:55
460,100001471,Pedro,Vilarinho,Pedro Vilarinho,Ziriguidun,Support,Male,?,Brazil,Brazil,2021-06-07T23:03:53
461,100001472,Rodrigo,Panisa,Rodrigo Panisa,Tay,Top,Male,?,Brazil,Brazil,2021-06-22T10:09:21
462,100001473,Guilherme,Uessler Conti,Guilherme Uessler Conti,Mills,ADC,Male,1996-03-28T00:00:00,Brazil,Brazil,2021-06-11T14:10:46
463,100001474,Ygor,Freitas,Ygor Freitas,RedBert,Support,Male,?,Brazil,Brazil,2021-06-11T12:07:54
464,100001475,Antonio Maynah,Costa de Araújo,Antonio Maynah Costa de Araújo,Maynah,Support,Male,1997-09-13T00:00:00,Brazil,Brazil,2021-03-27T08:10:56
465,100001476,Pedro,Quintavalle,Pedro Quintavalle,Lynx,Top,Male,1996-02-22T00:00:00,Brazil,Brazil,2021-03-27T00:04:27
466,100001477,Diego Aljenadro,de Alencar Jara,Diego Alejandro de Alencar,Sephis,Jungle,Male,1997-11-19T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
467,100001478,Leonardo,Cassuci,Leonardo Cassuci,Lynkotiko,Mid,Male,?,Brazil,Brazil,2020-08-19T01:14:25
468,100001479,Lucas,Felipe Rentechen,Lucas Felipe Rentechen,LUSKKA,ADC,Male,?,Brazil,Brazil,2021-06-22T10:10:04
469,100001480,Willyan,Bonpam,Willyan Bonpam,Wos,Support,Male,?,Brazil,Brazil,2021-06-22T12:09:51
470,100001481,Luiz Gustavo,Lima,Luiz Gustavo Lima,lima,Jungle,Male,?,Brazil,Brazil,2020-08-18T23:44:20
471,100001482,Francisco Natanael,Braz do Espirito Santo Miranda,Francisco Natan Braz,fNb,Top,Male,2000-02-03T00:00:00,Brazil,Brazil,2021-06-22T12:09:55
472,100001483,Humberto,Peixoto,Humberto Peixoto,Garo,?,Male,?,Brazil,Brazil,2021-03-27T08:11:02
473,100001484,Pedro,Luiz Marcari,Pedro Luiz Marcari,LEP,Top,Male,?,Brazil,Brazil,2021-01-12T18:07:40
474,100001485,Gustavo,Rossi,Gustavo Rossi,Sacy,ADC,Male,?,Brazil,Brazil,2021-01-12T16:11:43
475,100001486,Victor,Oliveira,Victor Oliveira,Cabu,Support,Male,1998-03-19T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
476,100001487,Caio,Almeida,Caio Almeida,Loop,Support,Male,?,Brazil,Brazil,2021-01-12T16:11:54
477,100001488,Gabriel,Henud Cresci,Gabriel Henud Cresci,Revolta,Jungle,Male,1995-12-27T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
478,100001489,Adrian,Perassoli,Adriano Perassoli,Avenger,Mid,Male,?,Brazil,Brazil,2021-05-16T20:06:02
479,100001490,Felipe,Noronh,Felipe Noronh,YoDa,Mid,Male,?,Brazil,Brazil,2021-01-12T18:08:02
480,100001491,Guilherem,Ruiz,Guilherem Ruiz,Guigo,Top,Male,?,Brazil,Brazil,2021-05-16T20:06:12
481,100001492,Gabriel,Lemos,Gabriel Lemos,Aegis,Jungle,Male,?,Brazil,Brazil,2021-05-16T20:06:17
482,100001493,Gabriel,Claumann,Gabriel Claumann,tockers,Mid,Male,?,Brazil,Brazil,2020-08-19T01:15:14
483,100001494,Felipe,Kanecadan,Felipe Kanecadan,Kaneca,Mid,Male,?,Brazil,Brazil,2020-08-19T01:15:25
484,100001495,Felipe,Zhao,Felipe Zhao,Yang,Top,Male,1996-04-14T00:00:00,Brazil,Brazil,2021-06-22T12:10:05
485,100001496,Micael,Rodrigues,Micael Rodrigues,micaO,ADC,Male,1996-09-05T00:00:00,Brazil,Brazil,2021-03-27T08:11:19
486,100001497,Luan,Cardoso,Luan Cardoso,Jockster,Support,Male,1996-02-18T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
487,100001498,Matheus,Leirião,Matheus Leirião,Professor,Support,Male,1996-02-10T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
488,100001499,Jonas Cardoso,Vriesman,Jonas Vriesman,Caos,Jungle,Male,1996-11-12T00:00:00,Brazil,Brazil,2021-03-27T08:11:31
489,100001500,Felipe,Gonçalves,Felipe Gonçalves,brTT,ADC,Male,1991-02-19T00:00:00,Brazil,Brazil,2021-03-27T08:11:37
490,100001501,Lee,Byeong-hoon,Lee Byeong-hoon,Shrimp,Jungle,Male,?,Korea Republic,Korea Republic,2021-01-06T14:03:28
491,100001502,Bruno,Miyaguchi,Bruno Miyaguchi,Goku,Mid,Male,1996-08-23T00:00:00,Brazil,Brazil,2021-03-29T08:07:35
492,100001503,Leonardo,Souza,Leonardo Souza,Robo,Top,Male,1998-04-22T00:00:00,Brazil,Brazil,2021-03-28T07:59:33
493,100001504,Han,Changhoon,Han Changhoon,Luci,Support,Male,?,Korea Republic,Korea Republic,2021-06-15T10:11:56
494,100001505,Gabriel,Nishimura,Gabriel Nishimura,Juzo,ADC,Male,?,Brazil,Brazil,2021-03-28T07:59:18
495,100001506,Seong,Sanghyeon,Seong Sanghyeon,Reven,ADC,Male,?,Korea Republic,Korea Republic,2021-06-22T10:10:13
496,100001507,Bruno,Faria,Bruno Faria,Glowcore,Top,Male,?,Brazil,Brazil,2021-03-27T08:11:48
497,100001508,Gabriel,Dias,Gabriel Dias,Days4Fun,Jungle,Male,?,Brazil,Brazil,2021-01-05T22:02:03
498,100001509,Renan Augusto,Silva,Renan Augusto Silva,Nyu,Top,Male,1994-05-10T00:00:00,Brazil,Brazil,2021-03-27T00:04:42
499,100001510,João Vitor,Morais,João Vitor Morais,Zuao,Jungle,Male,1997-12-01T00:00:00,Brazil,Brazil,2021-03-29T07:59:19
500,100001511,Marcos Henrique,Ferraz,Marcos Henrique Ferraz,Krastyel,Mid,Male,1999-03-17T00:00:00,Brazil,Brazil,2021-06-22T12:10:10
501,100001512,Igor,Lima Homem,Igor Lima Homem,DudsTheBoy,ADC,Male,1996-03-30T00:00:00,Brazil,Brazil,2021-06-22T10:09:11
502,100001513,Denilson Oliveira,Gonçalves,Denilson Oliveira Gonçalves,Céos,Support,Male,1998-08-08T00:00:00,Brazil,Brazil,2021-06-22T10:09:06
503,100001514,Alan,Rivabene,Alan Rivabene,Riva,Mid,Male,1998-08-29T00:00:00,Brazil,Brazil,2021-01-06T14:03:56
504,100001515,Daniel,Mussoi,Daniel Mussoi,danz0r,ADC,Male,1996-05-29T00:00:00,Brazil,Brazil,2021-01-06T11:59:43
505,100001516,Alexandre,de Carli,Alexandre de Carli,Codpiece,Support,Male,?,Brazil,Brazil,2021-01-06T12:01:47
506,100001517,Mateus,Cayres,Mateus Cayres,Fitz,Top,Male,?,Brazil,Brazil,2021-03-28T08:00:16
507,100001518,Ruan,Silva,Ruan Silva,Anyyy,Jungle,Male,?,Brazil,Brazil,2021-06-15T10:11:15
508,100001519,Yan,Sales Neves,Yan Sales Neves,Damage,Support,Male,1997-06-20T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
509,100001520,Miguel,Rezek,Miguel Rezek,ST3PZ,ADC,Male,?,Brazil,Brazil,2021-06-07T23:03:53
510,100001521,Luan,Leal,Luan Leal,Luan Leal,Support,Male,?,Brazil,Brazil,2021-01-06T14:09:02
511,100001522,António,Ramalho,António Ramalho,LeChase,Jungle,Male,?,Portugal,Portugal,2021-04-14T10:10:37
512,100001523,João,Parada,João Parada,Alternative,ADC,Male,?,Portugal,Portugal,2021-06-11T08:00:52
513,100001525,Emerson,Alencar,Emerson Alencar,BocaJR,Support,Male,1997-10-26T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
514,100001526,Bruno Augusto,Felberge Ferreira,Bruno Ferreira,Hauz,Mid,Male,2001-04-29T00:00:00,Brazil,Brazil,2021-06-07T23:03:53
515,100001527,Leonardo,Camícia,Leonardo Camícia,Leozuxo,Jungle,Male,1995-04-14T00:00:00,Brazil,Brazil,2020-08-19T01:12:23
516,100001528,Augusto,Clauss,Augusto Clauss,Klaus,ADC,Male,1996-11-03T00:00:00,Brazil,Brazil,2021-06-28T08:11:31
517,100001529,Lucas,Espíndola,Lucas Espíndola,Froststrike,Jungle,Male,?,Chile,Chile,2021-06-07T23:03:53
518,100001530,Jairo,Urbina Orozco,Jairo Urbina Orozco,Zelt,Top,Male,2000-04-20T00:00:00,Colombia,Colombia,2020-04-27T05:40:01
519,100001531,Facundo,Cuello,Facundo Cuello,Shadow,Support,Male,1999-10-07T00:00:00,Argentina,Argentina,2021-06-11T12:07:23
520,100001532,Emmanuel,Juárez,Emmanuel Juárez,Acce,Top,Male,1995-10-06T00:00:00,Argentina,Argentina,2021-06-15T08:10:25
521,100001533,Jesús,Loya,Jesús Loya,Grell,Jungle,Male,?,Mexico,Mexico,2021-05-11T18:09:15
522,100001534,Francisco Rubén,Jara Barragán,Francisco Jara,Leza,Mid,Male,?,Mexico,Mexico,2021-06-15T08:10:21
523,100001535,Nicolás,Ale,Nicolás Ale,Nobody,Mid,Male,2000-01-23T00:00:00,Argentina,Argentina,2020-04-27T05:40:17
524,100001536,Alvin,Alvarez,Alvin Alvarez,Limitationss,ADC,Male,?,Mexico,Mexico,2020-04-27T06:40:59
525,100001537,Mario,Reyes,Mario Reyes,MarioMe,Support,Male,1993-10-21T00:00:00,Mexico,Mexico,2021-06-15T08:09:49
526,100001538,Stephanie,Huartamendía,Stephanie Huartamendía,Careta,Support,Female,1998-05-21T00:00:00,Uruguay,Uruguay,2020-04-27T06:41:07
527,100001539,Hao-Yan,Li,Li Hao-Yan,Mole,ADC,Male,?,China PR,China PR,2021-06-09T12:59:17
528,100001540,Steven,Cordero,Steven Cordero,Choisix,Support,Male,1996-04-17T00:00:00,Costa Rica,Costa Rica,2020-04-27T05:40:25
529,100001542,Sang-wook,Lee,Lee Sang-wook,TaNa,Top,Male,1999-12-11T00:00:00,Korea Republic,Korea Republic,2020-12-29T20:08:39
530,100001543,Kim,Geun-seung,Kim Geun-seung,Malrang,Jungle,Male,?,Korea Republic,Korea Republic,2021-05-02T15:01:45
531,100001544,Chan-hee,Kim,Kim Chan-hee,Seize,Jungle,Male,2000-12-07T00:00:00,Korea Republic,Korea Republic,2020-12-29T20:08:44
532,100001545,Geom-su,Moon,Moon Geom-su,Route,ADC,Male,1999-01-05T00:00:00,Korea Republic,Korea Republic,2021-03-29T14:11:33
533,100001546,Hyeong-gyu,Kim,Kim Hyeong-gyu,Kellin,Support,Male,2001-02-01T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:05:45
534,100001549,Geon-bu,Kim,Kim Geon-bu,Canyon,Jungle,Male,2001-06-18T00:00:00,Korea Republic,Korea Republic,2021-06-28T08:11:22
535,100001550,Tae-gwon,Jeon,Jeon Tae-gwon,Zenit,ADC,Male,2000-05-08T00:00:00,Korea Republic,Korea Republic,2021-05-12T22:08:51
536,100001551,Yoo,Nae-hyun,Yoo Nae-hyun,NaeHyun,Mid,Male,1996-02-07T00:00:00,Korea Republic,Korea Republic,2021-05-12T22:09:27
537,100001552,Kim,Dong-woo,Kim Dong-woo,River,Jungle,Male,?,Korea Republic,Korea Republic,2021-06-15T10:10:36
538,100001553,Chih-Chun,Chiu,Chiu Chih-Chun,Bruce,ADC,Male,?,Chinese Taipei,Chinese Taipei,2021-06-15T10:10:07
539,100001554,Yi-Shen,Yin,Yin Yi-Shen,Eason,Support,Male,1987-08-19T00:00:00,Chinese Taipei,Chinese Taipei,2021-06-11T10:10:53
540,100001555,Byung-yoon,Kim,Kim Byung-yoon,Yoon,Support,Male,1996-07-04T00:00:00,Korea Republic,Korea Republic,2021-06-11T10:10:57
541,100001556,Sang-hyeon,Jeong,Jeong Sang-hyeon,Kabbie,Support,Male,2001-12-17T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:03
542,100001557,Park,Kwon-hyuk,Park Kwon-hyuk,Thal,Top,Male,1998-11-13T00:00:00,Korea Republic,Korea Republic,2021-06-11T10:11:02
543,100001560,Jin-hyeok,Lee,Lee Jin-hyeok,Dread,Jungle,Male,?,Korea Republic,Korea Republic,2021-06-15T10:08:36
544,100001561,Jeong-jae,Lee,Lee Jeong-jae,Proud,Support,Male,1998-10-26T00:00:00,Korea Republic,Korea Republic,2021-06-11T10:09:05
545,100001562,Tim,Lipovšek,Tim Lipovšek,Nemesis,Mid,Male,1999-07-26T00:00:00,Slovenia,Slovenia,2021-06-11T12:11:45
546,100001563,Simon,Hofverberg,Simon Hofverberg,Thebausffs,Top,Male,?,Sweden,Sweden,2021-03-26T10:03:23
547,100001564,Kristoffer Albao,Lund Pedersen,Kristoffer Pedersen,P1noy,ADC,Male,1996-05-16T00:00:00,Denmark,Denmark,2021-03-29T07:59:05
548,100001565,Marek,Brázda,Marek Brázda,Humanoid,Mid,Male,2000-03-14T00:00:00,Czech Republic,Czech Republic,2021-06-11T10:09:49
549,100001566,Felix,Braun,Felix Braun,Abbedagge,Mid,Male,1999-09-10T00:00:00,Germany,Germany,2021-05-02T15:01:45
550,100001567,Ka Chun,Wong,Wong Ka Chun,MnM,ADC,Male,?,Hong Kong,Hong Kong,2021-06-11T10:09:53
551,100001568,Yang,Gwang-yu,Yang Gwang-yu,Gaeng,Support,Male,1994-07-29T00:00:00,Korea Republic,Korea Republic,2021-05-12T22:09:12
552,100001569,Osamu,Ozawa,Osamu Ozawa,Ramune,Mid,Male,1997-11-26T00:00:00,Japan,Japan,2021-03-29T08:07:55
553,100001570,Lee,Do-yeol,Lee Do-yeol,Hollis,?,Male,1998-02-14T00:00:00,Korea Republic,Korea Republic,2020-08-19T01:08:20
554,100001571,Yasuhiro,Konaka,Yasuhiro Konaka,scottlyk,ADC,Male,1996-03-14T00:00:00,Japan,Japan,2021-01-05T21:59:42
555,100001572,Sang-min,Lee,Lee Sang-min,Sesami,Support,Male,?,Korea Republic,Korea Republic,2020-08-18T23:41:06
556,100001573,Naoya,Kimura,Naoya Arumik,Arumik,Top,Male,?,Japan,Japan,2021-06-11T08:06:33
557,100001574,Deok-beom,Kim,Kim Deok-beom,Dasher,Mid,Male,?,Korea Republic,Korea Republic,2021-06-11T10:10:10
558,100001575,Shirou,Sasaki,Shirou Sasaki,Paz,Jungle,Male,1996-12-06T00:00:00,Japan,Japan,2021-03-29T08:07:59
559,100001576,Moon,Jiwon,Jiwon Moon,Neo,Jungle,Male,1998-01-23T00:00:00,Korea Republic,Korea Republic,2021-01-06T12:09:34
560,100001577,Shotaro,Ikeda,Shotaro Ikeda,Zerost,ADC,Male,1996-01-27T00:00:00,Japan,Japan,2021-01-05T22:00:10
561,100001578,Kotoji,Mugita,Kotoji Mugita,Ace,ADC,Male,?,Japan,Japan,2021-06-11T10:10:20
562,100001579,Minato,Shinohara,Minato Shinohara,RayFarky,Top,Male,?,Japan,Japan,2021-06-11T10:10:24
563,100001580,Jang,Se-yeong,Jang Se-yeong,Once,Jungle,Male,1998-07-31T00:00:00,Korea Republic,Korea Republic,2021-06-11T10:10:29
564,100001581,Akihiro,Hosogoe,Akihiro Hosogoe,Broooock,Mid,Male,1998-06-10T00:00:00,Japan,Japan,2021-01-06T12:09:40
565,100001582,Yuta,Noguchi,Yuta Noguchi,Yutorimoyashi,ADC,Male,1994-07-29T00:00:00,Japan,Japan,2021-05-12T08:11:50
566,100001583,Shu,Kojima,Shu Kojima,Lavrie,Top,Male,?,Japan,Japan,2020-08-19T01:08:43
567,100001584,Keito,Gokan,Keito Gokan,Flaw,Jungle,Male,?,Japan,Japan,2021-06-11T14:11:12
568,100001585,Yuhi,Nakanishi,Yuhi Nakanishi,Yuhi,ADC,Male,?,Japan,Japan,2021-06-11T10:10:34
569,100001586,Ga-eul,Lee,Lee Ga-eul,Aria,Mid,Male,?,Korea Republic,Korea Republic,2021-05-12T22:09:16
570,100001587,Shintaro,Kaneko,Shintaro Kaneko,Alchemy,Top,Male,?,Japan,Japan,2021-05-12T22:09:22
571,100001588,Rosendo,Fuentes,Rosendo Fuentes,Send0o,Top,Male,1995-07-12T00:00:00,Spain,Spain,2020-12-29T10:11:00
572,100001589,Christian,Vendelbo Bylling Jensen,Christian Vendelbo,Taxer,Jungle,Male,1999-06-05T00:00:00,Denmark,Denmark,2021-04-16T22:59:21
573,100001590,Nihat Dzhelal,Aliev,Nihat Aliev,Innaxe,ADC,Male,1999-03-23T00:00:00,Bulgaria,Bulgaria,2021-04-05T00:11:59
574,100001591,Jesper Klarin,Strömberg,Jesper Strömberg,Jeskla,ADC,Male,2000-08-07T00:00:00,Sweden,Sweden,2021-04-04T16:10:36
575,100001592,Patryk,Piórkowski,Patryk Piórkowski,Mystiques,Support,Male,?,Poland,Poland,2021-03-26T10:04:13
576,100001593,Jorge,Casanovas Moreno-Torres,Jorge Casanovas,Werlyb,Top,Male,1997-08-14T00:00:00,Spain,Spain,2020-08-24T19:42:19
577,100001594,Juš,Marušič,Juš Marušič,Crownshot,ADC,Male,1998-04-17T00:00:00,Slovenia,Slovenia,2021-03-29T14:02:52
578,100001595,Oskar,Boderek,Oskar Boderek,Selfmade,Jungle,Male,1999-12-15T00:00:00,Poland,Poland,2021-05-29T20:57:46
579,100001596,Gerrit,Stukemeier,Gerrit Stukemeier,Phrenic,Jungle,Male,1997-12-13T00:00:00,Germany,Germany,2020-08-18T23:42:32
580,100001597,Choi,Jun-Sik,Choi Jun-Sik,Pirean,Mid,Male,1998-04-09T00:00:00,Korea Republic,Korea Republic,2021-06-10T07:59:03
581,100001598,Tim,Willers,Tim Willers,Keduii,ADC,Male,2000-10-13T00:00:00,Germany,Germany,2021-04-14T09:16:49
582,100001599,Mads,Schwartz,Mads Schwartz,Doss,Support,Male,1999-03-19T00:00:00,Denmark,Denmark,2021-05-29T20:57:46
583,100001600,Junya,Matsuoka,Junya Matsuoka,ThintoN,Support,Male,1995-10-17T00:00:00,Japan,Japan,2020-08-18T23:42:38
584,100001601,Wataru,Shimizu,Wataru Shimizu,Day1,ADC,Male,1994-12-15T00:00:00,Japan,Japan,2021-01-06T12:09:45
585,100001602,Takahito,Ogawa,Takahito Ogawa,iSeNN,Jungle,Male,1994-07-05T00:00:00,Japan,Japan,2020-08-18T23:42:44
586,100001603,Takashi,Inoue,Takashi Inoue,Uinyan,Top,Male,?,Japan,Japan,2021-06-11T08:04:01
587,100001604,Won,Jong-ha,Won Jong-ha,Smile,Jungle,Male,1997-04-08T00:00:00,Korea Republic,Korea Republic,2021-01-06T12:09:56
588,100001605,Takahiro,Iwata,Takahiro Iwata,Taka,Mid,Male,?,Japan,Japan,2021-01-05T22:00:58
589,100001606,Kwang-ho,Song,Song Kwang-ho,OdduGi,ADC,Male,?,Korea Republic,Korea Republic,2021-01-06T12:10:02
590,100001607,Shin,Okubo,Shin Okubo,Raina,Support,Male,?,Japan,Japan,2021-06-22T22:10:21
591,100001608,Keigo,Tashima,Keigo Tashimo,Jasper,ADC,Male,?,Japan,Japan,2020-08-19T01:09:28
592,100001609,Shi-Wen,Yuan,Shi-Wen Yuan,WSY,Jungle,Male,?,Chinese Taipei,Chinese Taipei,2021-06-22T22:10:26
593,100001610,Yu-Lun,Jiang,Jiang Yu-Lun,YuLun,ADC,Male,?,Chinese Taipei,Chinese Taipei,2021-06-22T22:10:31
594,100001611,Aljoša,Kovandžić,Aljoša Kovandžić,Milica,Mid,Male,?,Serbia,Serbia,2021-06-06T17:03:26
595,100001612,Kim,Tae-il,Kim Tae-il,Frozen,Mid,Male,1994-11-04T00:00:00,Korea Republic,Korea Republic,2021-01-06T14:11:18
596,100001613,Lee,Jae-wan,Lee Jae-wan,Wolf,Support,Male,1996-09-09T00:00:00,Korea Republic,Korea Republic,2021-03-28T08:01:32
597,100001614,Jarod,Tucker,Jarod Tucker,Getback,Mid,Male,?,Australia,Australia,2021-05-11T08:07:39
598,100001615,Andrew,Baihn,Andrew Baihn,Anderu,ADC,Male,?,Australia,Australia,2021-02-11T02:09:02
599,100001616,Ian,Pearse,Ian Pearse,Corporal,Support,Male,?,Australia,Australia,2021-05-12T22:08:46
600,100001617,Curtis,Morgan,Curtis Morgan,Curtis,Top,Male,1995-11-02T00:00:00,Australia,Australia,2020-08-19T01:44:50
601,100001620,Ryan,Short,Ryan Short,Chippys,Top,Male,?,New Zealand,New Zealand,2021-05-11T18:04:31
602,100001621,Ryan,Gibbons,Ryan Gibbons,Swathe,Jungle,Male,?,Australia,Australia,2021-05-11T18:04:41
603,100001622,Lachlan,Civil,Lachlan Civil,Sybol,Jungle,Male,1996-07-14T00:00:00,Australia,Australia,2021-05-11T08:10:04
604,100001623,Ari,Greene-Young,Ari Greene-Young,Shok,Mid,Male,2000-03-07T00:00:00,New Zealand,New Zealand,2021-03-28T08:02:17
